Group,WNT,WNT,SHH,SHH,Group3,Group3,Group4,Group4
211,BRE,0.502307692307692,ATP2B4,0.733076923076923,CDC40,0.525384615384615,SLC25A51,0.502307692307692
212,MEIS1,0.902307692307692,FUT8,0.785384615384615,GSG1,0.890769230769231,KLHL5,0.628461538461538
213,LZTFL1,0.663076923076923,CALN1,0.84,DENND2C,0.842307692307692,HINT3,0.687692307692308
214,NRCAM,0.849230769230769,TBCB,0.710769230769231,LARGE,0.611538461538462,CDH18,0.890769230769231
215,AKAP12,0.749230769230769,PARP4,0.587692307692308,DLGAP2,0.626923076923077,SYCP1,0.888809713726884
216,SLC12A2,0.658461538461538,KIAA0922,0.706923076923077,GGA2,0.535384615384615,SUDS3,0.665384615384615
217,RIN1,0.675384615384615,FAM84A,0.722307692307692,RIMBP2,0.590769230769231,RAB9B,0.58
218,ZNF503,0.502307692307692,TTBK1,0.711538461538462,IQCK,0.806153846153846,SLC7A14,0.706923076923077
219,CTNNAL1,0.534615384615385,RARB,0.691538461538462,CSRNP3,0.870769230769231,B4GALT6,0.904615384615385
220,SORCS3,0.87,CCND1,0.617692307692308,LACTB2,0.645384615384615,TMEM86A,0.605384615384615
221,HOXD8,0.806774680936778,MID1IP1,0.62,SMARCD3,0.92,CELF4,0.724615384615385
222,EPHA7,0.728461538461538,GDAP1L1,0.512307692307692,SEPHS2,0.533076923076923,CUX2,0.516923076923077
223,C1orf74,0.586923076923077,NEO1,0.532307692307692,CSTF3,0.485384615384615,PAFAH1B1,0.691538461538462
224,CUBN,0.688461538461538,ROBO2,0.867692307692308,ZNF814,0.551538461538462,TRIM45,0.501538461538462
225,PMP22,0.750769230769231,ADK,0.651538461538462,TFB2M,0.601538461538462,PHF17,0.711538461538462
226,SVIL,0.827692307692308,MC5R,0.563392182596414,ARHGAP9,0.891538461538462,FNBP1,0.584615384615385
227,TMEM158,0.488461538461538,COL21A1,0.713846153846154,SLC29A4,0.589230769230769,PLCE1,0.596153846153846
228,MPP1,0.674615384615385,RPS6KA6,0.673846153846154,TDRD9,0.801538461538462,LHX1,0.884615384615385
229,LRRC3B,0.627692307692308,UNC13C,0.634615384615385,SHROOM3,0.696153846153846,MYCBP2,0.693076923076923
230,OSBPL5,0.491538461538462,PBX1,0.762307692307692,RP11-1085N6.3,0.823846153846154,PHTF2,0.650769230769231
231,CTSH,0.513076923076923,IGLON5,0.826923076923077,MAP7,0.858461538461538,L3MBTL3,0.648461538461539
232,EMX2,0.854615384615385,DRAM2,0.657692307692308,GAS2,0.813846153846154,SLC10A4,0.947692307692308
233,FUCA2,0.634615384615385,ASPDH,0.791538461538462,CNTNAP5,0.670769230769231,ASXL3,0.667692307692308
234,RHOU,0.716153846153846,MRPS22,0.516923076923077,PRSS12,0.572307692307692,BEX5,0.800769230769231
235,JAM3,0.558461538461538,HAPLN3,0.724615384615385,ABCB8,0.574615384615385,GTDC1,0.678461538461538
236,SKP2,0.534615384615385,TFDP2,0.733846153846154,DCT,0.907692307692308,GTF3C4,0.712307692307692
237,TMED2,0.555384615384615,LINC00632,0.696153846153846,VRK1,0.779230769230769,RP11-159G9.5,0.589230769230769
238,FGF20,0.608461538461538,FAM198B,0.695384615384615,TULP1,0.766923076923077,PLXNA1,0.509230769230769
239,IFNLR1,0.830769230769231,PHACTR3,0.820769230769231,GNGT1,0.672437019555653,SLIT3,0.64
240,VWA5B2,0.840769230769231,SLC8A2,0.721538461538462,UGCG,0.67,BCAS3,0.528461538461539
241,C9orf9,0.500769230769231,SEC24D,0.564615384615385,ABT1,0.560769230769231,FAM181B,0.674615384615385
242,NYNRIN,0.563846153846154,WNT5A,0.719230769230769,CAV1,0.646923076923077,NOL4,0.682307692307692
243,GPR161,0.763846153846154,KIRREL,0.535384615384615,KCNH1,0.829230769230769,IGSF1,0.594615384615385
244,RAB11FIP2,0.694615384615385,PDRG1,0.677692307692308,TMEM244,0.841416723534254,FRS2,0.527692307692308
245,FNDC3B,0.536923076923077,SPHKAP,0.897692307692308,C5orf30,0.764615384615385,TSHZ1,0.776153846153846
246,COLGALT2,0.824615384615385,HIST1H1D,0.610769230769231,SYTL4,0.883846153846154,SEMA3D,0.503846153846154
247,PDGFC,0.888461538461539,PTCH1,0.545384615384615,ADIPOR2,0.490769230769231,CLIP1,0.705384615384615
248,PLCB1,0.668461538461539,RAB33A,0.525384615384615,BCL11B,0.651538461538462,ISLR2,0.921538461538462
249,PTPRT,0.613846153846154,EPB41L4A,0.805384615384615,VPS13A,0.671538461538462,SH3PXD2A,0.781538461538462
250,NPS,0.693664745324878,MAP3K1,0.768461538461539,CMSS1,0.606923076923077,KIAA2022,0.757692307692308
251,CYBA,0.547692307692308,DIAPH2,0.653076923076923,FAM89A,0.891538461538462,PGS1,0.505384615384615
252,CREB5,0.506153846153846,NTNG2,0.709230769230769,DENND1B,0.881538461538462,ADCY1,0.811538461538462
253,GRB10,0.630769230769231,UTP14A,0.609230769230769,TMEM233,0.763076923076923,PRDM2,0.556153846153846
254,LRP4,0.711538461538462,CTC-786C10.1,0.594615384615385,XK,0.788461538461539,SPPL3,0.636153846153846
255,EMC1,0.758461538461539,QSOX1,0.644615384615385,KANSL2,0.735384615384615,EPHB1,0.802307692307692
256,INADL,0.762307692307692,SIK1,0.775384615384615,PHYHIPL,0.719230769230769,MCC,0.876153846153846
257,LRRC10B,0.636153846153846,SLC36A1,0.612307692307692,TMEM183A,0.510769230769231,FGF9,0.786923076923077
258,RNF112,0.863076923076923,OPRM1,0.707692307692308,RGS6,0.841538461538462,BRI3BP,0.805384615384615
259,LGI4,0.738461538461539,CNR1,0.748461538461538,DENND1A,0.856923076923077,C1orf115,0.743846153846154
260,DDR2,0.685384615384615,FBXL16,0.695384615384615,TCF7L2,0.816923076923077,EOMES,0.893846153846154
261,SEC61B,0.709230769230769,ESR2,0.643846153846154,PTPRU,0.737692307692308,PTCHD2,0.816153846153846
262,AUTS2,0.641538461538462,DAAM1,0.755384615384615,ZBTB9,0.625384615384615,NPR2,0.74
263,RTTN,0.703846153846154,SLC44A3,0.7,FGFBP2,0.72,RALBP1,0.523846153846154
264,LGI2,0.530769230769231,MPEG1,0.612307692307692,OSBPL6,0.774615384615385,TP53BP2,0.886923076923077
265,C5orf15,0.498461538461538,SLC45A1,0.76,RD3L,0.873472079659911,ASAP2,0.602307692307692
266,SGCD,0.610769230769231,LRP5L,0.714615384615385,MOK,0.586153846153846,RPRD2,0.578461538461538
267,SNPH,0.619230769230769,PRKD1,0.805384615384615,EFHC1,0.626153846153846,PNMA1,0.67282544955987
268,TMED3,0.606923076923077,AASS,0.640769230769231,DNAJB2,0.67,APAF1,0.502307692307692
269,VIM,0.671538461538462,TCEB2,0.757692307692308,CNGB1,0.823076923076923,TP53INP2,0.607692307692308
270,CD58,0.493076923076923,TTLL1,0.683846153846154,ERI1,0.783846153846154,PRX,0.821538461538462
271,KRT83,0.750603148706849,RPL4,0.796923076923077,PYY,0.753221787351241,CELF5,0.86
272,IQCA1,0.856153846153846,PAX6,0.886923076923077,RNF2,0.522307692307692,ABL2,0.619230769230769
273,RGL1,0.758461538461539,SLC6A15,0.824615384615385,LRRC2,0.726923076923077,SLFN5,0.53
274,GLT8D2,0.485384615384615,KCNJ6,0.870769230769231,ANO2,0.933846153846154,GPR27,0.506153846153846
275,IL1RAPL1,0.628461538461538,PLXND1,0.564615384615385,INPP5K,0.516153846153846,TAL1,0.745384615384615
276,ZIC2,0.936923076923077,ADAMTS12,0.8,PTP4A3,0.492307692307692,GPSM1,0.541538461538462
277,MKX,0.594615384615385,ATOH1,0.517576438347447,JMY,0.849230769230769,MYO10,0.713076923076923
278,KCNIP1,0.700769230769231,DCC,0.835384615384615,TMEM38A,0.585384615384615,H2AFV,0.596923076923077
279,PTGS1,0.675384615384615,HIST3H2BB,0.628461538461538,ZNF736,0.720769230769231,CDH23,0.901538461538462
280,PTN,0.624615384615385,TLR9,0.7,DST,0.503076923076923,TMEM130,0.525384615384615
281,LDLRAP1,0.692307692307692,CXorf57,0.835384615384615,TMSB10,0.533846153846154,GRIA2,0.726153846153846
282,TMEM132C,0.850769230769231,PVRL3,0.646153846153846,PLSCR2,0.610043157119234,DIRC2,0.702307692307692
283,DLX3,0.716153846153846,ZEB1,0.602307692307692,PROKR2,0.916089570911036,ANKFY1,0.495384615384615
284,TENM2,0.706153846153846,CMIP,0.755384615384615,RALGPS2,0.853076923076923,AIF1L,0.856923076923077
285,NENF,0.7,MGP,0.781538461538462,TEAD3,0.600769230769231,KIAA1239,0.938461538461539
286,CCDC88C,0.541538461538462,MYO16,0.852307692307692,LRAT,0.757692307692308,KALRN,0.726153846153846
287,TMEM206,0.626923076923077,EBPL,0.593846153846154,IRX6,0.624326589923404,PPP1R1A,0.91
288,EPDR1,0.747692307692308,PRIMA1,0.707692307692308,AC026703.1,0.889230769230769,OSBPL11,0.498461538461538
289,ALCAM,0.666153846153846,PUS1,0.508461538461539,ALKBH3,0.563846153846154,KRT222,0.646651461819555
290,THSD7A,0.526923076923077,RPL22L1,0.668461538461539,C5orf22,0.559230769230769,TMEM155,0.726923076923077
291,SUSD1,0.648461538461539,TMEM229B,0.797692307692308,ASS1,0.702307692307692,HRASLS,0.726153846153846
292,TSPAN3,0.573846153846154,XRN2,0.538461538461539,SORBS2,0.848461538461538,SLFN13,0.558461538461538
293,LAMB1,0.531538461538462,COL15A1,0.6,DTD2,0.777692307692308,MSI1,0.55
294,SLC25A21-AS1,0.692307692307692,AFF3,0.843076923076923,USP49,0.652307692307692,AGTR1,0.878461538461539
295,EPHA3,0.558461538461538,CHSY1,0.651538461538462,ZNF703,0.902307692307692,RDH10,0.616153846153846
296,TRAM2,0.610769230769231,EHD1,0.489230769230769,CEACAM21,0.843076923076923,TRIM9,0.636153846153846
297,PACSIN3,0.627692307692308,DCN,0.499230769230769,MARCH1,0.833076923076923,CCDC120,0.629230769230769
298,GNG11,0.636153846153846,DGKQ,0.748461538461538,LPGAT1,0.700769230769231,KIF1A,0.758461538461539
299,PCSK9,0.489230769230769,GMPS,0.711538461538462,HLX,0.853846153846154,ANKRD12,0.573846153846154
300,ZNRF2,0.739230769230769,COL25A1,0.73,IGF2BP1,0.701350049470228,NFIB,0.8
301,CALD1,0.599230769230769,CPM,0.528461538461539,USH2A,0.850769230769231,SORBS1,0.748461538461538
302,GCDH,0.535384615384615,MS4A4A,0.502307692307692,GNB5,0.570769230769231,MSRB2,0.713846153846154
303,KCNH5,0.613076923076923,CRIP2,0.697692307692308,CABP5,0.840290348180773,C1orf61,0.624615384615385
304,HUNK,0.883076923076923,PGM1,0.564615384615385,CLIP4,0.772307692307692,TEX14,0.542307692307692
305,NIPSNAP3A,0.539230769230769,THG1L,0.496923076923077,TMEM132D,0.642307692307692,TMEM163,0.88
306,GALNT15,0.726153846153846,CPQ,0.647692307692308,NUP205,0.668461538461539,RAPGEF1,0.548461538461538
307,HOXC4,0.8,DPF3,0.523076923076923,PPP3R1,0.516153846153846,PCDHB8,0.795384615384615
308,NTPCR,0.702307692307692,FAM213B,0.719230769230769,TSHZ3,0.896153846153846,UNC5D,0.938461538461539
309,PKDCC,0.749230769230769,RAB20,0.624615384615385,RASGEF1B,0.870769230769231,NCOA7,0.671538461538462
310,TF,0.653076923076923,RP11-680G10.1,0.63,RASGRF2,0.786923076923077,SH2B2,0.74
311,ZDHHC2,0.726153846153846,POU3F3,0.908461538461539,MC4R,0.70782844163753,AC012215.1,0.938461538461539
312,AMPD3,0.589230769230769,MIPEP,0.587692307692308,ARHGAP28,0.784615384615385,PRKX,0.715384615384615
313,MINOS1-NBL1,0.810769230769231,HELB,0.523846153846154,GABARAPL1,0.883076923076923,CCND2,0.564615384615385
314,HIBADH,0.506153846153846,SCPEP1,0.569230769230769,FAM149A,0.694615384615385,NALCN,0.843846153846154
315,SPRY2,0.594615384615385,DUSP11,0.601538461538462,SLC15A4,0.636923076923077,TRAF3,0.673076923076923
316,TPM1,0.830769230769231,KCNA3,0.753846153846154,OMA1,0.577692307692308,IPCEF1,0.841538461538462
317,ALG2,0.651538461538462,ING5,0.495384615384615,FAM19A4,0.909230769230769,SPTAN1,0.638461538461539
318,C11orf87,0.616923076923077,DERA,0.544615384615385,PNO1,0.505384615384615,PPM1L,0.736923076923077
319,HSD17B14,0.826923076923077,HS6ST1,0.813076923076923,RASEF,0.55,CLIP3,0.673076923076923
320,PLEKHH2,0.643076923076923,MST4,0.541538461538462,AGBL1,0.840769230769231,STOX2,0.886153846153846
321,ARHGAP32,0.586153846153846,SLC41A2,0.643076923076923,CACNA2D4,0.623076923076923,BLCAP,0.69
322,PEX11A,0.526923076923077,OPHN1,0.720769230769231,CDK7,0.550769230769231,SIX6,0.955350552521509
323,GPR19,0.523076923076923,RASSF9,0.673846153846154,VSTM2L,0.744615384615385,PNMAL2,0.860769230769231
324,SCUBE1,0.636153846153846,RPS6KA2,0.745384615384615,TBX3,0.890769230769231,MB21D2,0.623076923076923
325,EPHA4,0.843846153846154,C12orf29,0.517692307692308,SDK2,0.553846153846154,ABCC9,0.779230769230769
326,KREMEN1,0.711538461538462,KRT31,0.681874560837712,CCT5,0.489230769230769,ARHGEF12,0.771538461538462
327,COL8A2,0.506923076923077,BCL6,0.535384615384615,PITPNA,0.496153846153846,LONRF1,0.799230769230769
328,EFHD2,0.534615384615385,PDPN,0.898461538461538,UBE2F,0.525384615384615,KCNJ11,0.758461538461539
329,HOXD9,0.631185837573576,BCL11A,0.828461538461538,HIP1,0.753076923076923,RP11-247C2.2,0.906153846153846
330,HTRA3,0.663076923076923,LPP,0.586923076923077,PAPPA2,0.941538461538462,CMPK2,0.827692307692308
331,TSPAN9,0.661538461538462,MTERFD1,0.752307692307692,PLA2G4C,0.896153846153846,CRTC3,0.689230769230769
332,FGFR2,0.663076923076923,TFAP4,0.591538461538462,DGKI,0.775384615384615,MKLN1,0.651538461538462
333,RTKN,0.909230769230769,MIIP,0.54,UCHL3,0.640769230769231,FAM222A,0.860769230769231
334,CA11,0.793076923076923,PSRC1,0.504615384615385,RCOR1,0.634615384615385,BTN2A2,0.741538461538461
335,TVP23B,0.589230769230769,RPA4,0.650125036069253,IK,0.516923076923077,SYNJ2,0.81
336,FAM211A,0.626923076923077,PDE7A,0.629230769230769,AKNA,0.720769230769231,MAP3K2,0.500769230769231
337,CAPN2,0.593076923076923,SSBP2,0.531538461538462,NSG2,0.812307692307692,BHLHE22,0.573076923076923
338,RNF43,0.803076923076923,ATP2A3,0.644615384615385,CNNM4,0.558461538461538,NNAT,0.700769230769231
339,S100A16,0.597692307692308,MBNL1,0.810769230769231,PPP2R2B,0.923846153846154,AMER2,0.634615384615385
340,TMEM215,0.660126959701088,RPL19,0.537692307692308,PROM1,0.669230769230769,BBS2,0.611538461538462
341,THSD1,0.56,SRI,0.578461538461538,NUPL2,0.59,CCDC97,0.512307692307692
342,RASL11B,0.906923076923077,SHANK2,0.818461538461539,MPP4,0.759230769230769,ATXN1,0.577692307692308
343,PALD1,0.718461538461538,RND3,0.677692307692308,DDX55,0.713846153846154,LMX1A,0.915384615384615
344,NCMAP,0.789382588174028,AC011897.1,0.743846153846154,LMO1,0.779230769230769,MAPK14,0.602307692307692
345,PIGU,0.570769230769231,SMOC2,0.673846153846154,PTDSS1,0.635384615384615,TMUB2,0.573076923076923
346,SLC7A11,0.563846153846154,ZNF516,0.866153846153846,TRIM36,0.875384615384615,EPHA6,0.57
347,SLC7A8,0.566153846153846,COL5A2,0.644615384615385,CMTR1,0.556923076923077,PRPSAP1,0.511538461538461
348,SOCS6,0.64,METTL1,0.489230769230769,CPPED1,0.575384615384615,IGF1R,0.499230769230769
349,STON2,0.824615384615385,SH2D3C,0.64,CRX,0.903846153846154,LOH12CR2,0.54
350,PVR,0.613076923076923,TTC9B,0.619230769230769,PFKL,0.600769230769231,FBXO28,0.795384615384615
351,GALNT7,0.790769230769231,LNX2,0.488461538461538,MACROD2,0.795384615384615,KCNA1,0.899230769230769
352,GOLGA7B,0.703846153846154,SRGAP1,0.836153846153846,PRKG2,0.792307692307692,SYT13,0.669230769230769
353,SGSM1,0.543846153846154,ECM2,0.501538461538462,MAP3K4,0.653076923076923,SPOCK2,0.501538461538462
354,PRSS56,0.542684570207996,MCM2,0.555384615384615,ARHGAP18,0.65,TMEM240,0.575384615384615
355,GCNT1,0.518461538461538,MET,0.62,XPO4,0.563846153846154,GRM8,0.753076923076923
356,ETFB,0.820769230769231,NTAN1,0.527692307692308,WDR62,0.542307692307692,SHISA9,0.588461538461538
357,EGFLAM,0.734615384615385,BOK,0.856153846153846,FRY,0.742307692307692,BEGAIN,0.716923076923077
358,HS3ST3B1,0.807692307692308,LPHN2,0.773846153846154,FAM183A,0.706153846153846,CITED2,0.55
359,RAVER2,0.715384615384615,SYNGR3,0.640769230769231,RIOK2,0.578461538461538,AP5M1,0.726923076923077
360,BMP4,0.605384615384615,MED10,0.506923076923077,TRIB1,0.516153846153846,RUNDC3B,0.833076923076923
361,LPIN1,0.63,ABTB2,0.774615384615385,C1GALT1,0.576923076923077,ST18,0.826153846153846
362,NLRP11,0.728461538461538,SPC25,0.598461538461538,BNC2,0.888461538461539,CCDC171,0.498461538461538
363,KCNG4,0.710180874914072,HRK,0.664615384615385,EGLN3,0.85,HIST1H2BE,0.585384615384615
364,GPR124,0.554615384615385,NDP,0.829230769230769,PCSK2,0.81,CSPG5,0.791538461538462
365,PSAT1,0.487692307692308,NUAK2,0.806923076923077,FBXW9,0.547692307692308,CADPS,0.706923076923077
366,ASCL5,0.727692307692308,GAB1,0.520769230769231,ZNF397,0.602307692307692,GLTPD1,0.575384615384615
367,IRX5,0.696923076923077,CLMP,0.786923076923077,UBE2H,0.513076923076923,KCNN1,0.892307692307692
368,ARHGAP22,0.493846153846154,PAWR,0.754615384615385,KCNQ3,0.659230769230769,AL117190.2,0.523556025983343
369,DNAH2,0.788461538461539,CALCB,0.640769230769231,PDZD2,0.524615384615385,LRRC38,0.870769230769231
370,SV2A,0.833076923076923,SNAPC1,0.684615384615385,PDHB,0.514615384615385,FLJ30594,0.683076923076923
371,MBP,0.549230769230769,CA14,0.743076923076923,SSX2IP,0.800769230769231,MAGI2,0.731538461538462
372,GPR98,0.840769230769231,SULT1C4,0.753846153846154,PARD6B,0.886923076923077,PRKRIP1,0.638461538461539
373,RSPO1,0.543284497003513,IL17RD,0.799230769230769,LCORL,0.613076923076923,TET1,0.63
374,STC1,0.601538461538462,PRDM13,0.675916476247682,CRHBP,0.519230769230769,NDN,0.576923076923077
375,MARCH11,0.542307692307692,PROX1,0.706153846153846,SMAD9,0.793076923076923,CNPY1,0.945384615384615
376,PRKCA,0.737692307692308,NOX4,0.751538461538462,MTFR1,0.633076923076923,TMEM178B,0.763076923076923
377,RAB11FIP4,0.744615384615385,HIVEP3,0.584615384615385,FKBP5,0.563846153846154,EPHA5,0.843846153846154
378,LRRC53,0.727447599530744,FRYL,0.559230769230769,NISCH,0.646153846153846,AMOT,0.497692307692308
379,INSIG2,0.626153846153846,SPATA2L,0.508461538461539,ATP7B,0.576153846153846,EXPH5,0.892307692307692
380,C19orf81,0.533076923076923,SOX13,0.519230769230769,SST,0.601548885311245,MAGI3,0.660769230769231
381,AMHR2,0.625963974713977,LRRC18,0.626976115652781,STAU2,0.643076923076923,CDYL2,0.842307692307692
382,LRRN1,0.611538461538462,DTWD1,0.532307692307692,SSBP3,0.674615384615385,GSG1L,0.921538461538462
383,CCDC3,0.613846153846154,SEPTIN11,0.652307692307692,FSTL5,0.942307692307692,GNAZ,0.709230769230769
384,SYT9,0.673076923076923,PDE10A,0.918461538461539,PIGH,0.605384615384615,DTX4,0.499230769230769
385,NTRK1,0.594615384615385,ING1,0.673076923076923,C14orf23,0.896438781584557,DPP6,0.62
386,TMEM9,0.540769230769231,TEX9,0.633846153846154,COX7C,0.526153846153846,LPPR3,0.866923076923077
387,SOX7,0.647692307692308,ROBO1,0.876923076923077,ZNF77,0.488461538461538,PDS5B,0.86
388,CLU,0.682307692307692,MYOCD,0.639230769230769,RPRM,0.85,DNM3,0.555384615384615
389,GPX8,0.567692307692308,FMNL3,0.486153846153846,FBXL17,0.740769230769231,ASTN2,0.912307692307692
390,EHD3,0.606153846153846,PLD2,0.616923076923077,XKR9,0.647692307692308,FOXP2,0.880769230769231
391,MID1,0.705384615384615,FAHD2B,0.575384615384615,HTR1A,0.854615384615385,DIRAS3,0.839230769230769
392,E2F7,0.646923076923077,PDLIM3,0.806153846153846,SPAG6,0.696153846153846,LMBRD2,0.542307692307692
393,FGF18,0.706153846153846,SPOPL,0.523076923076923,ETS2,0.506923076923077,DEF8,0.536923076923077
394,NFYB,0.496923076923077,KRT19,0.537692307692308,CAMK2D,0.680769230769231,SYNPR,0.667692307692308
395,TST,0.702307692307692,C7orf31,0.509230769230769,HCN2,0.883076923076923,ANKS1B,0.596923076923077
396,SWI5,0.626923076923077,MAPKAPK2,0.691538461538462,CBLB,0.804615384615385,TMEM132B,0.835384615384615
397,LRRC16B,0.77,SPSB4,0.633846153846154,C7orf73,0.713846153846154,ENHO,0.641538461538462
398,ATOH8,0.603076923076923,SFRP1,0.756923076923077,IQGAP2,0.519230769230769,DLGAP1,0.917692307692308
399,FUT5,0.526153846153846,EIF2A,0.543076923076923,NANS,0.562307692307692,NUDT4,0.888461538461539
400,PERP,0.574615384615385,MTMR7,0.786923076923077,BCMO1,0.793846153846154,ELOVL5,0.626923076923077
401,AVEN,0.496153846153846,EEF1B2,0.57,CCPG1,0.646923076923077,SDSL,0.715384615384615
402,FBXO17,0.683846153846154,GPRC5C,0.766923076923077,WSCD1,0.791538461538462,SLC31A1,0.652307692307692
403,KAZN,0.742307692307692,SMYD2,0.543076923076923,MTRR,0.732307692307692,DSCAML1,0.593846153846154
404,MYO5B,0.673846153846154,LHFPL2,0.739230769230769,TFB1M,0.588461538461538,CYTH3,0.486153846153846
405,ASTN1,0.547692307692308,CAV2,0.600769230769231,FZD1,0.913846153846154,C14orf37,0.543076923076923
406,PRMT3,0.594615384615385,AL354993.1,0.865384615384615,PGK1,0.523076923076923,KHDRBS2,0.806153846153846
407,STIM2,0.681538461538462,ARAP3,0.766153846153846,FRMPD1,0.877692307692308,C4orf21,0.530769230769231
408,COLEC12,0.612307692307692,ZNF85,0.610769230769231,ATP2C1,0.57,PITPNM3,0.758461538461539
409,VGLL4,0.563846153846154,NGFR,0.529230769230769,SBK2,0.884615384615385,DYNC1I1,0.683846153846154
410,GABRD,0.652307692307692,CRISPLD2,0.686923076923077,OR2W3,0.941334889503824,ENOX1,0.755384615384615
411,MDP1,0.572307692307692,BVES,0.572307692307692,NUP93,0.768461538461539,ENC1,0.931538461538462
412,TGFBI,0.558461538461538,FHL1,0.604615384615385,YIPF5,0.715384615384615,GNG2,0.573076923076923
413,ADAMTS1,0.708461538461538,FAM155A,0.518461538461538,MAB21L2,0.881538461538462,PDE7B,0.800769230769231
414,PRKG1,0.526923076923077,FGGY,0.595384615384615,TNFRSF11A,0.52,PIK3C3,0.529230769230769
415,TH,0.815242735793939,HAS3,0.866153846153846,PRPH2,0.856153846153846,KRAS,0.763846153846154
416,HOXD10,0.73192040016525,MPST,0.753076923076923,SLITRK1,0.818461538461539,CRMP1,0.545384615384615
417,TMEM74B,0.501538461538462,VSTM4,0.692307692307692,FBXL13,0.590769230769231,APC,0.670769230769231
418,CRABP2,0.768461538461539,KRBOX1,0.523076923076923,PALMD,0.860769230769231,NMNAT3,0.903076923076923
419,BAMBI,0.640769230769231,TMEM121,0.684615384615385,SLC13A4,0.647692307692308,CELSR2,0.574615384615385
420,PCCA,0.795384615384615,BTBD3,0.615384615384615,GLB1L2,0.623076923076923,SMG8,0.493846153846154
