Group,WNT,WNT,SHH,SHH,Group3,Group3,Group4,Group4
421,PLA2G16,0.716153846153846,RPIA,0.67,C7orf33,0.815507591368068,IGSF21,0.872307692307692
422,MAGEC3,0.683846153846154,ADAM23,0.896923076923077,FEZ2,0.532307692307692,KCTD10,0.746923076923077
423,RP11-834C11.12,0.808776002766186,KHDRBS3,0.732307692307692,EIF2B3,0.773076923076923,ELMO1,0.495384615384615
424,S100A13,0.580769230769231,FAM155B,0.673076923076923,LRRC3,0.705384615384615,GSPT2,0.72
425,MEGF11,0.668461538461539,ZNF621,0.606153846153846,IMPG2,0.941538461538462,KIAA1468,0.556153846153846
426,C8orf56,0.53,APIP,0.616923076923077,POTEF,0.54,EEFSEC,0.533846153846154
427,RAMP3,0.494615384615385,ACTR3B,0.696153846153846,ARNTL,0.805384615384615,NFE2L3,0.683076923076923
428,AC024592.12,0.538461538461539,GLI2,0.790769230769231,LRGUK,0.592307692307692,RBM24,0.916923076923077
429,MFAP4,0.523846153846154,DNTT,0.66441577950734,TRIP10,0.703076923076923,DACH1,0.723846153846154
430,DAD1,0.516153846153846,DZIP1,0.58,NOS1AP,0.759230769230769,NPRL2,0.565384615384615
431,MFHAS1,0.741538461538461,KIF26A,0.764615384615385,SAMD3,0.861538461538462,RGAG4,0.633076923076923
432,ZNRF3,0.781538461538462,SEMA6A,0.894615384615385,HMGN5,0.787692307692308,KCNH7,0.713076923076923
433,ERO1LB,0.688461538461538,MND1,0.593846153846154,ST5,0.650769230769231,CMC1,0.738461538461539
434,ARHGAP5,0.683846153846154,GRHPR,0.673846153846154,SLC35F3,0.665384615384615,TMEM35,0.871538461538462
435,FBXO4,0.650769230769231,PTX3,0.906153846153846,FAM114A2,0.573076923076923,NSG1,0.562307692307692
436,PCGF5,0.583076923076923,RP11-830F9.6,0.562307692307692,IGF2BP3,0.888461538461539,NPY1R,0.721538461538462
437,CYB561,0.522307692307692,IL17RB,0.825384615384615,PCOLCE2,0.863076923076923,PURB,0.535384615384615
438,PRMT8,0.893076923076923,BBX,0.501538461538462,MBLAC2,0.558461538461538,AACS,0.74
439,MAPK4,0.691538461538462,FREM1,0.551538461538462,FGFBP3,0.857692307692308,ABRACL,0.764615384615385
440,ANXA6,0.744615384615385,HMGCLL1,0.603076923076923,REEP1,0.777692307692308,GOLGA8B,0.612307692307692
441,FBXO32,0.515384615384615,IFITM10,0.845384615384615,NANOS1,0.721538461538462,SNRK,0.683076923076923
442,LRRC55,0.876923076923077,NPTX2,0.565384615384615,STRADB,0.822307692307692,BTBD9,0.616153846153846
443,PTPN14,0.625384615384615,LGALS3,0.627692307692308,TACR3,0.667692307692308,SAP130,0.58
444,TAF1D,0.576923076923077,SHROOM2,0.845384615384615,APCDD1L,0.561538461538462,SGK223,0.671538461538462
445,ZMAT4,0.909230769230769,TPBGL,0.823076923076923,NLN,0.706153846153846,TNIK,0.723076923076923
446,C18orf42,0.877692307692308,TSHZ2,0.853846153846154,GALP,0.540666729899772,EFNB1,0.783846153846154
447,FOXD1,0.67,GLI1,0.864615384615385,MRPS18A,0.518461538461538,RHBDL3,0.857692307692308
448,SEMA6D,0.637692307692308,C6orf123,0.726923076923077,MSH3,0.647692307692308,SNX10,0.514615384615385
449,TBX2,0.652307692307692,FGF5,0.717692307692308,ZNF491,0.684615384615385,C2orf69,0.558461538461538
450,VWDE,0.845384615384615,ZNF829,0.507692307692308,INHBB,0.868461538461539,NBEA,0.769230769230769
451,YAP1,0.711538461538462,MANEA,0.585384615384615,CCDC177,0.689230769230769,PGAP1,0.772307692307692
452,PLEKHO2,0.776153846153846,TCF12,0.627692307692308,JAZF1,0.660769230769231,NCKAP1,0.556923076923077
453,SIX5,0.736153846153846,MZT2B,0.604615384615385,RP11-187E13.1,0.587692307692308,SH3GL3,0.787692307692308
454,ADAM11,0.725384615384615,SPHK1,0.633076923076923,ZNF649,0.646153846153846,MAML3,0.667692307692308
455,PDGFRA,0.826923076923077,PCNT,0.526153846153846,ERMAP,0.610769230769231,CPEB4,0.742307692307692
456,SLC39A8,0.782307692307692,STK25,0.608461538461538,LRP2,0.57,AFF2,0.795384615384615
457,ENPP6,0.574615384615385,GNB2,0.498461538461538,NEFM,0.840769230769231,POU2F1,0.65
458,ATG13,0.493076923076923,LGR4,0.582307692307692,FCER2,0.916923076923077,FER,0.500769230769231
459,COL13A1,0.720769230769231,PPFIBP1,0.500769230769231,ACADS,0.55,MEIS3,0.799230769230769
460,DNASE2,0.66,SATB2,0.93,PSMA6,0.57,ATP9A,0.528461538461539
461,SMIM19,0.646153846153846,PDE1A,0.76,PRKAA2,0.492307692307692,METTL2B,0.590769230769231
462,RORA,0.786153846153846,PREX1,0.63,SLC35B4,0.638461538461539,CEP170,0.627692307692308
463,SLC6A1,0.547692307692308,RAB22A,0.577692307692308,BSPH1,0.819913827706012,PDE1C,0.818461538461539
464,FAM196A,0.660769230769231,CCNI,0.608461538461538,HAX1,0.583076923076923,PHACTR1,0.682307692307692
465,CDKL1,0.780769230769231,ST8SIA5,0.770769230769231,KIAA1107,0.756153846153846,SNX16,0.733076923076923
466,ACE,0.737692307692308,LRRK1,0.496153846153846,EYA2,0.934615384615385,TNRC6C,0.502307692307692
467,SCARF2,0.531538461538462,PPARGC1B,0.692307692307692,WWC1,0.626923076923077,CLK3,0.566923076923077
468,FAM172A,0.556153846153846,TLX3,0.675330123146206,LPPR1,0.768461538461539,GRIN3A,0.816153846153846
469,RNF183,0.682852905308376,LAMC1,0.6,DISC1,0.800769230769231,TOR3A,0.606153846153846
470,VLDLR,0.684615384615385,NLGN4X,0.882307692307692,ANKRD33B,0.822307692307692,RALYL,0.919230769230769
471,XXYLT1,0.576153846153846,PDE3A,0.816153846153846,CD70,0.743482704381144,RFXAP,0.520769230769231
472,EDA,0.764615384615385,TGFB2,0.662307692307692,NDUFAF2,0.646153846153846,CHRM3,0.88
473,FAT3,0.610769230769231,KCNJ4,0.807692307692308,SH3RF1,0.746153846153846,DDX23,0.585384615384615
474,C9orf3,0.600769230769231,TMEM18,0.631538461538462,CDKAL1,0.863846153846154,TMEM132E,0.701538461538462
475,CAST,0.513076923076923,ERF,0.490769230769231,ARL4D,0.790769230769231,CHRD,0.605384615384615
476,SIPA1L2,0.677692307692308,GCK,0.742307692307692,RP11-176H8.1,0.686923076923077,EIF4E,0.720769230769231
477,ILVBL,0.741538461538461,DCDC1,0.891538461538462,LRRC39,0.668461538461539,C7orf13,0.665384615384615
478,GALNT18,0.603846153846154,SLC16A9,0.57,BTC,0.857692307692308,PHACTR2,0.686153846153846
479,TPO,0.70376961554351,RAB36,0.797692307692308,C1QTNF4,0.689230769230769,C12orf49,0.503846153846154
480,PCDH1,0.655384615384615,A4GALT,0.676153846153846,RP11-565P22.6,0.730769230769231,CTD-2162K18.4,0.783846153846154
481,MEST,0.53,TBX18,0.726923076923077,,,DCBLD2,0.793076923076923
482,GGACT,0.899230769230769,UBASH3B,0.818461538461539,,,HECTD4,0.566923076923077
483,HS3ST1,0.883846153846154,IL27RA,0.573076923076923,,,MARK4,0.536153846153846
484,ZCCHC24,0.573076923076923,RASGEF1C,0.767692307692308,,,FIBCD1,0.689230769230769
485,OLFM1,0.663846153846154,IRAK3,0.615384615384615,,,LHX2,0.915384615384615
486,ALK,0.781538461538462,CSMD1,0.793076923076923,,,KCNIP4,0.577692307692308
487,TNFRSF19,0.854615384615385,YBEY,0.581538461538462,,,DOCK3,0.495384615384615
488,GAP43,0.886923076923077,PALLD,0.605384615384615,,,CHGB,0.584615384615385
489,DERL1,0.532307692307692,MMP17,0.833076923076923,,,UNCX,0.598461538461538
490,CAMK2G,0.543846153846154,GLTSCR2,0.566923076923077,,,KIAA1598,0.631538461538462
491,FAM179A,0.666153846153846,MYOZ3,0.615384615384615,,,LRCH1,0.623076923076923
492,DSP,0.885384615384615,FOXP1,0.606923076923077,,,PPP1R12B,0.502307692307692
493,PDZK1,0.697692307692308,GAS1,0.663076923076923,,,HS3ST2,0.583846153846154
494,RERG,0.575384615384615,FRMD4A,0.779230769230769,,,DTX1,0.847692307692308
495,APCDD1,0.928461538461538,PLEKHG3,0.498461538461538,,,SLC11A2,0.501538461538462
496,EVI2A,0.514615384615385,BCL2L11,0.76,,,PLCXD2,0.619230769230769
497,HHIPL2,0.642307692307692,ITPR3,0.746153846153846,,,SBK1,0.730769230769231
498,TLR2,0.501538461538462,PLCL1,0.598461538461538,,,NKAIN3,0.878461538461539
499,GXYLT2,0.881538461538462,FABP7,0.809230769230769,,,LRRC7,0.693846153846154
500,FZD6,0.593846153846154,SACS,0.680769230769231,,,SOX11,0.768461538461539
501,HSPB1,0.525384615384615,MPG,0.681538461538462,,,RBFOX2,0.628461538461538
502,AC007405.2,0.781538461538462,EFNB2,0.575384615384615,,,RRAS2,0.508461538461539
503,AC092675.3,0.827851525219546,CHRNA5,0.748461538461538,,,AC004017.1,0.694615384615385
504,DYRK4,0.724615384615385,EXOC2,0.565384615384615,,,NR3C2,0.6
505,EMB,0.651538461538462,ALDH1A3,0.884615384615385,,,MTUS1,0.593076923076923
506,S100A6,0.733076923076923,LRRC16A,0.911538461538462,,,MRM1,0.679230769230769
507,ENTPD8,0.607345477689159,PFDN5,0.702307692307692,,,KAT2B,0.590769230769231
508,IFT57,0.801538461538462,FANCL,0.606923076923077,,,ATP6V0E2,0.496153846153846
509,BIRC3,0.513846153846154,MMP16,0.488461538461538,,,FGF12,0.91
510,CEP112,0.668461538461539,FGF14,0.883076923076923,,,PTPN5,0.91
511,RNF170,0.619230769230769,SCG5,0.750769230769231,,,TMEM150C,0.816153846153846
512,HOMEZ,0.522307692307692,IQSEC2,0.795384615384615,,,DFNA5,0.898461538461538
513,SPATA18,0.543076923076923,SLC2A3,0.776153846153846,,,FGF13,0.796153846153846
514,RASL10B,0.646153846153846,KLF7,0.580769230769231,,,RGS7BP,0.713846153846154
515,BTD,0.628461538461538,FLNC,0.866153846153846,,,CBLN4,0.807692307692308
516,LGR5,0.769230769230769,DAGLA,0.87,,,RELN,0.748461538461538
517,SMIM4,0.550769230769231,FAXDC2,0.685384615384615,,,PGBD4,0.574615384615385
518,BHLHE40,0.636153846153846,FAM19A5,0.842307692307692,,,GPR52,0.538461538461539
519,BRD7,0.489230769230769,GNAS,0.537692307692308,,,CD200,0.863846153846154
520,SOX6,0.756153846153846,PBX4,0.769230769230769,,,NHLRC1,0.613846153846154
521,EML6,0.539230769230769,PTGDS,0.486923076923077,,,FXYD6,0.820769230769231
522,VSTM2A,0.770769230769231,PLXNC1,0.903846153846154,,,C11orf63,0.785384615384615
523,TSPAN8,0.555384615384615,ADCYAP1,0.924615384615385,,,GLRB,0.757692307692308
524,PTBP3,0.501538461538462,CXCR4,0.824615384615385,,,NRXN2,0.836153846153846
525,SLC35F1,0.54,GTF3A,0.674615384615385,,,PGRMC2,0.683076923076923
526,GABRE,0.546153846153846,RAP1GAP2,0.503076923076923,,,GFPT2,0.613076923076923
527,NPNT,0.578461538461538,COL3A1,0.608461538461538,,,SPIRE1,0.79
528,CALHM2,0.695384615384615,CNKSR2,0.711538461538462,,,TUBB2A,0.686153846153846
529,MAML2,0.699230769230769,C16orf89,0.725384615384615,,,SYNRG,0.604615384615385
530,CCL3,0.540769230769231,DDX60,0.596153846153846,,,FBN2,0.686923076923077
531,COL5A1,0.675384615384615,PCDH11X,0.810769230769231,,,SNAPC3,0.613846153846154
532,CCDC8,0.731538461538462,RGS9,0.717692307692308,,,ITSN1,0.498461538461538
533,SERTAD4,0.799230769230769,WEE1,0.626923076923077,,,CARD10,0.591538461538462
534,PDE11A,0.693846153846154,PCYOX1L,0.499230769230769,,,NCAM2,0.819230769230769
535,NOG,0.550769230769231,RPL7A,0.494615384615385,,,SIM1,0.521940108468641
536,ADORA1,0.625384615384615,NTS,0.721388622312235,,,GFRA2,0.853076923076923
537,OSR2,0.616186114891701,RBMS1,0.867692307692308,,,IGSF3,0.636153846153846
538,BCAT2,0.817692307692308,SLITRK2,0.826153846153846,,,MED13L,0.773076923076923
539,SRGAP2,0.510769230769231,CLIP2,0.808461538461538,,,MED7,0.595384615384615
540,ACKR3,0.851538461538462,MRAP2,0.891538461538462,,,SPAST,0.556153846153846
541,EXT1,0.722307692307692,SWT1,0.596153846153846,,,RUSC2,0.533846153846154
542,IRF8,0.652307692307692,CHDH,0.850769230769231,,,MAP2,0.778461538461538
543,CCNJL,0.747692307692308,PRKCB,0.848461538461538,,,RSPO2,0.721538461538462
544,OBFC1,0.533076923076923,NFATC1,0.795384615384615,,,LARP1B,0.710769230769231
545,TMEFF2,0.686153846153846,SYCE1L,0.724615384615385,,,TBCCD1,0.491538461538462
546,TMEM260,0.763846153846154,RPL18,0.773076923076923,,,TLL1,0.882307692307692
547,SYT14,0.826153846153846,PABPC5,0.753846153846154,,,MLLT3,0.864615384615385
548,ERICH2,0.771538461538462,STK10,0.516923076923077,,,LHX5,0.809272441342984
549,KCTD5,0.511538461538461,KCND2,0.741538461538461,,,NRG2,0.776153846153846
550,SERPINH1,0.752307692307692,CYYR1,0.660769230769231,,,SNCA,0.840769230769231
551,TMEM100,0.559230769230769,HSPE1,0.492307692307692,,,LINGO2,0.920769230769231
552,APP,0.802307692307692,ZNF286A,0.640769230769231,,,ACHE,0.515384615384615
553,CSF1,0.593076923076923,FUT9,0.633846153846154,,,DNAJB6,0.647692307692308
554,KANK1,0.732307692307692,AIFM1,0.683846153846154,,,RYBP,0.769230769230769
555,MMP28,0.663076923076923,RPGRIP1L,0.553076923076923,,,SLC16A7,0.701538461538462
556,MMP2,0.648461538461539,GPR85,0.787692307692308,,,AKR1C2,0.664615384615385
557,SYT2,0.874615384615385,POU3F2,0.897692307692308,,,KCNK2,0.905384615384615
558,ARL6IP4,0.546923076923077,PLCH1,0.955384615384615,,,CHN2,0.722307692307692
559,LHX8,0.906153846153846,PODN,0.645384615384615,,,CIRH1A,0.729230769230769
560,ALPL,0.639230769230769,NTRK3,0.900769230769231,,,TRPC5,0.91
561,MAN1C1,0.702307692307692,GPX7,0.497692307692308,,,SMPD3,0.643076923076923
562,CHST11,0.59,EPB41L4B,0.827692307692308,,,C1orf216,0.846923076923077
563,KCNK3,0.863846153846154,BOC,0.671538461538462,,,FOSL2,0.630769230769231
564,GALNT12,0.870769230769231,MCCC1,0.635384615384615,,,TRIM39,0.515384615384615
565,LEF1,0.823076923076923,RPL34,0.593846153846154,,,MID2,0.723846153846154
566,DNAJC10,0.518461538461538,INSM2,0.837692307692308,,,CDKN2B,0.798461538461538
567,DLX4,0.626151840095995,PDE3B,0.796153846153846,,,NRF1,0.537692307692308
568,PPP1R16B,0.671538461538462,GYPC,0.738461538461539,,,CCSER1,0.789230769230769
569,DSC2,0.915384615384615,WDR72,0.812463950401339,,,TMCC3,0.608461538461538
570,FOXF1,0.601538461538462,DAPL1,0.866923076923077,,,ADCY5,0.674615384615385
571,PLEKHF2,0.505384615384615,FAM110D,0.663846153846154,,,DPYSL5,0.718461538461538
572,CDC34,0.579230769230769,ADAMTS15,0.518461538461538,,,FBXO11,0.807692307692308
573,TMPRSS9,0.655384615384615,STX8,0.55,,,PTPRZ1,0.826153846153846
574,CAND2,0.613076923076923,NRG3,0.64,,,SLC6A6,0.589230769230769
575,BMP7,0.878461538461539,MYO3A,0.79,,,FAM185A,0.564615384615385
576,CREB3L2,0.783076923076923,RP11-383H13.1,0.568461538461538,,,MARCH8,0.588461538461538
577,NXPH3,0.813846153846154,TRPS1,0.767692307692308,,,UBAP1L,0.512307692307692
578,PDZRN3,0.710769230769231,SEMA4C,0.742307692307692,,,C16orf95,0.765384615384615
579,RGS17,0.494615384615385,TCERG1L,0.925384615384615,,,DPYSL3,0.721538461538462
580,PTGFRN,0.656153846153846,PRDM8,0.491538461538462,,,ATP6V1D,0.521538461538462
581,HOXD4,0.885720887614888,CNTN2,0.79,,,TMEM108,0.687692307692308
582,TSC22D2,0.626923076923077,STAC,0.547692307692308,,,MYB,0.86
583,PHF21B,0.704615384615385,RPL37A,0.596923076923077,,,DROSHA,0.528461538461539
584,ADAMTS5,0.743076923076923,CDH7,0.783846153846154,,,DCX,0.796923076923077
585,PDGFD,0.786923076923077,TRIB3,0.505384615384615,,,CGGBP1,0.550769230769231
586,TRIQK,0.542307692307692,MTCH1,0.513076923076923,,,DDX31,0.799230769230769
587,AK5,0.722307692307692,KCND3,0.615384615384615,,,MYO5A,0.526153846153846
588,ILDR2,0.6,PCDHB2,0.592307692307692,,,SHANK1,0.583846153846154
589,SNX21,0.7,RAI14,0.78,,,TCEAL5,0.606153846153846
590,NPTN,0.512307692307692,BARD1,0.741538461538461,,,GREM2,0.626153846153846
591,PAPSS1,0.587692307692308,CEBPB,0.506923076923077,,,AC008060.7,0.883076923076923
592,CNGA3,0.844615384615385,SH3BGRL,0.75,,,MAB21L1,0.839230769230769
593,PLIN3,0.617692307692308,WDFY4,0.564615384615385,,,THBS1,0.740769230769231
594,SP5,0.904615384615385,TCP10L,0.673076923076923,,,GPM6A,0.546153846153846
595,HMCN1,0.549230769230769,BMP5,0.667692307692308,,,SLC12A6,0.594615384615385
596,HOXA13,0.628341454728914,IGFBP5,0.727692307692308,,,EPG5,0.506923076923077
597,FAM43A,0.595384615384615,GLRX3,0.552307692307692,,,PDZD4,0.841538461538462
598,DPM3,0.735384615384615,GABRA2,0.707692307692308,,,EPAS1,0.632307692307692
599,PSMG1,0.698461538461539,KIF21A,0.749230769230769,,,KLHL22,0.511538461538461
600,LEPRE1,0.529230769230769,NLRP1,0.7,,,BMI1,0.62
601,TMEM99,0.503846153846154,DSCAM,0.894615384615385,,,FAM101A,0.648461538461539
602,EN1,0.806153846153846,SERP2,0.530769230769231,,,HIRIP3,0.590769230769231
603,ARHGEF28,0.79,DOCK11,0.527692307692308,,,GAB2,0.529230769230769
604,GNAI2,0.543846153846154,EYA1,0.715384615384615,,,NHSL2,0.751538461538462
605,ALX4,0.674615384615385,SORBS3,0.529230769230769,,,C12orf5,0.608461538461538
606,C15orf38-AP3S2,0.605384615384615,EIF3H,0.581538461538462,,,HAGH,0.604615384615385
607,CYB5R2,0.63,GRIA4,0.652307692307692,,,PXMP4,0.569230769230769
608,HK2,0.842307692307692,COL8A1,0.613076923076923,,,PDE4D,0.549230769230769
609,LRTM1,0.593078878254205,BUB1,0.523076923076923,,,FAM110B,0.543846153846154
610,XBP1,0.588461538461538,NIPA2,0.546153846153846,,,RIMS4,0.493846153846154
611,SYK,0.783846153846154,PTPLA,0.52,,,EXOC6B,0.58
612,FZD7,0.788461538461539,ZNF486,0.617692307692308,,,CTNNBIP1,0.500769230769231
613,SLC4A4,0.538461538461539,ELN,0.601538461538462,,,H3F3C,0.702307692307692
614,CLYBL,0.802307692307692,LZTS3,0.514615384615385,,,MCF2L,0.601538461538462
615,LURAP1L,0.706153846153846,ZNF90,0.615384615384615,,,ARID5B,0.804615384615385
616,NGLY1,0.585384615384615,CCNB1,0.506153846153846,,,TMEM167A,0.715384615384615
617,VIT,0.538180429266796,YWHAZ,0.513846153846154,,,C8orf48,0.543076923076923
618,PTPRH,0.577692307692308,,,,,CHST12,0.516923076923077
619,ARAP2,0.576923076923077,,,,,SMOC1,0.87
620,ABCD2,0.750769230769231,,,,,GLRA2,0.827692307692308
621,REXO2,0.594615384615385,,,,,PLXNA2,0.808461538461538
622,SUMF1,0.676153846153846,,,,,ABLIM1,0.594615384615385
623,KIF7,0.563846153846154,,,,,C4orf33,0.616153846153846
624,PIWIL4,0.605384615384615,,,,,KIF1B,0.526153846153846
625,SHOX2,0.65,,,,,FAM13B,0.604615384615385
626,MT3,0.573076923076923,,,,,GPR21,0.714615384615385
627,TMEM196,0.612307692307692,,,,,AKR1C1,0.851538461538462
628,ROR2,0.865384615384615,,,,,STK32C,0.649230769230769
629,RORB,0.543846153846154,,,,,RC3H1,0.536153846153846
630,NKD2,0.881538461538462,,,,,GNA12,0.701538461538462
631,ALDH1L1,0.566923076923077,,,,,HERC1,0.532307692307692
632,COL2A1,0.636153846153846,,,,,DPYSL4,0.861538461538462
633,RNF215,0.688461538461538,,,,,SHD,0.896153846153846
634,CBLN2,0.535384615384615,,,,,DLG5,0.567692307692308
635,LINGO1,0.568461538461538,,,,,MYT1L,0.786923076923077
636,GALNT10,0.597692307692308,,,,,RAB6B,0.491538461538462
637,FJX1,0.623076923076923,,,,,C13orf45,0.899788437494665
638,TRIM5,0.533076923076923,,,,,TRIM67,0.666923076923077
639,CCDC181,0.667692307692308,,,,,SYCP2,0.489230769230769
640,RUNX2,0.570769230769231,,,,,ATP6AP2,0.496923076923077
641,ST6GAL2,0.82,,,,,ARID2,0.521538461538462
642,CDKN1C,0.893846153846154,,,,,PARD3,0.516923076923077
643,PRDM1,0.670769230769231,,,,,ELMOD1,0.826923076923077
644,TMEM261,0.643846153846154,,,,,SLC16A14,0.790769230769231
645,PAM,0.753846153846154,,,,,TJP1,0.778461538461538
646,RCN1,0.698461538461539,,,,,C2orf49,0.496153846153846
647,PGM5,0.631538461538462,,,,,SDC3,0.533846153846154
648,GJA3,0.678427967747794,,,,,MTSS1,0.828461538461538
649,AIP,0.539230769230769,,,,,PPAPDC1A,0.653846153846154
650,CYP39A1,0.613076923076923,,,,,SNCAIP,0.950769230769231
651,IQSEC3,0.743846153846154,,,,,SYT6,0.904615384615385
652,CACNA1A,0.866153846153846,,,,,JPH3,0.633846153846154
653,HRASLS5,0.891538461538462,,,,,NETO2,0.802307692307692
654,GLCE,0.584615384615385,,,,,TMEM161B,0.626923076923077
655,SCARA3,0.79,,,,,PAG1,0.586153846153846
656,CRB2,0.653076923076923,,,,,DGKB,0.861538461538462
657,FBXL7,0.886923076923077,,,,,GNAQ,0.576153846153846
658,PITPNM2,0.587692307692308,,,,,CAP2,0.861538461538462
659,PPFIBP2,0.672307692307692,,,,,DLG2,0.733076923076923
660,SLC13A3,0.82,,,,,SCRN1,0.696153846153846
661,LMO2,0.721538461538462,,,,,TNRC18,0.508461538461539
662,MYO3B,0.811538461538462,,,,,PTHLH,0.810769230769231
663,TENM3,0.687692307692308,,,,,GDF1,0.705384615384615
664,NBL1,0.843076923076923,,,,,GDF7,0.877692307692308
665,NHS,0.717692307692308,,,,,KIAA1586,0.746923076923077
666,MYH15,0.841538461538462,,,,,SIX1,0.766153846153846
667,C21orf33,0.543076923076923,,,,,FAM19A2,0.8
668,CD226,0.683076923076923,,,,,PPP1R21,0.71
669,RAI2,0.929230769230769,,,,,,
670,CDC14A,0.681538461538462,,,,,,
671,EBF2,0.807692307692308,,,,,,
672,ERP44,0.687692307692308,,,,,,
673,COL6A3,0.697692307692308,,,,,,
674,CCBE1,0.657692307692308,,,,,,
675,CELF6,0.693076923076923,,,,,,
676,ETV5,0.554615384615385,,,,,,
677,NKD1,0.637692307692308,,,,,,
678,SEMA4F,0.506923076923077,,,,,,
679,ADAM19,0.756153846153846,,,,,,
680,LRIG3,0.939230769230769,,,,,,
681,COL4A5,0.8,,,,,,
682,CACNA1S,0.649230769230769,,,,,,
683,HOXD13,0.660052526050114,,,,,,
684,MMP14,0.811538461538462,,,,,,
685,HOXD11,0.563492891509779,,,,,,
686,SMARCD2,0.698461538461539,,,,,,
687,ITGA6,0.696923076923077,,,,,,
688,AC010441.1,0.582307692307692,,,,,,
689,CD44,0.541538461538462,,,,,,
690,RSRC1,0.66,,,,,,
691,LACTBL1,0.582274683928305,,,,,,
692,TNFRSF21,0.556923076923077,,,,,,
693,ZNF576,0.486153846153846,,,,,,
694,PAX3,0.800769230769231,,,,,,
695,LGALSL,0.651538461538462,,,,,,
696,HOXC5,0.893340936982969,,,,,,
697,TSPAN11,0.722307692307692,,,,,,
698,HECW1,0.881538461538462,,,,,,
699,TEF,0.674615384615385,,,,,,
700,PCSK1,0.883846153846154,,,,,,
701,ADAMTSL1,0.597692307692308,,,,,,
702,TNNC1,0.621538461538461,,,,,,
703,UST,0.586923076923077,,,,,,
704,PIEZO2,0.653076923076923,,,,,,
705,MARVELD1,0.656153846153846,,,,,,
706,STK17A,0.623076923076923,,,,,,
707,WNT16,0.651538461538462,,,,,,
708,GALNT14,0.940769230769231,,,,,,
709,LMCD1,0.594615384615385,,,,,,
710,CDC42EP1,0.524615384615385,,,,,,
711,DCUN1D3,0.651538461538462,,,,,,
712,NRTN,0.890769230769231,,,,,,
