,WNT,WNT,SHH,SHH,Group3,Group3,Group4,Group4
421,LRRC3B,0.627692307692308,FOXP1,0.606923076923077,N4BP3,0.531538461538462,ELOVL5,0.626923076923077
422,PACSIN3,0.627692307692308,FANCL,0.606923076923077,EML1,0.53,GREM2,0.626153846153846
423,FAM211A,0.626923076923077,ZNF621,0.606153846153846,WDR31,0.528461538461539,C1orf61,0.624615384615385
424,SWI5,0.626923076923077,TSPAN12,0.606153846153846,COX7C,0.526153846153846,LRCH1,0.623076923076923
425,JPH1,0.626923076923077,PALLD,0.605384615384615,FZD8,0.526153846153846,MB21D2,0.623076923076923
426,TSC22D2,0.626923076923077,SLC4A11,0.605384615384615,RRP9,0.526153846153846,HCRTR1,0.620888643914659
427,TMEM206,0.626923076923077,RPS27A,0.604615384615385,CDC40,0.525384615384615,SHB,0.62
428,INSIG2,0.626153846153846,FHL1,0.604615384615385,UBE2F,0.525384615384615,DPP6,0.62
429,DLX4,0.626151840095995,MZT2B,0.604615384615385,PDZD2,0.524615384615385,BMI1,0.62
430,AMHR2,0.625963974713977,HMGCLL1,0.603076923076923,GTF2F2,0.523076923076923,PLCXD2,0.619230769230769
431,ADORA1,0.625384615384615,TRAK1,0.602307692307692,KCTD6,0.523076923076923,ABL2,0.619230769230769
432,PTPN14,0.625384615384615,ZEB1,0.602307692307692,PGK1,0.523076923076923,SP2,0.619230769230769
433,PTN,0.624615384615385,ELN,0.601538461538462,PYROXD1,0.523076923076923,SULF1,0.618461538461539
434,NTM,0.624615384615385,DUSP11,0.601538461538462,RNF2,0.522307692307692,TMEM132A,0.616923076923077
435,COL23A1,0.623846153846154,CAV2,0.600769230769231,ARID3B,0.521538461538462,RDH10,0.616153846153846
436,PRICKLE1,0.623846153846154,GBP1,0.600769230769231,AKIRIN1,0.52,C4orf33,0.616153846153846
437,FJX1,0.623076923076923,COL15A1,0.6,SUMO3,0.52,BTBD9,0.616153846153846
438,CACNA1D,0.623076923076923,BCL2,0.6,TNFRSF11A,0.52,NFIA,0.614615384615385
439,STK17A,0.623076923076923,CHPT1,0.6,CRHBP,0.519230769230769,SNAPC3,0.613846153846154
440,BMP2,0.622307692307692,FILIP1L,0.6,IQGAP2,0.519230769230769,NHLRC1,0.613846153846154
441,BACH2,0.622307692307692,LAMC1,0.6,HKR1,0.519230769230769,NSFL1C,0.613846153846154
442,STC2,0.621538461538461,PLCL1,0.598461538461538,MRPS18A,0.518461538461538,GFPT2,0.613076923076923
443,TNNC1,0.621538461538461,SPC25,0.598461538461538,IK,0.516923076923077,PHYH,0.613076923076923
444,SNPH,0.619230769230769,RPL37A,0.596923076923077,PSMB5,0.516923076923077,ELFN2,0.613076923076923
445,RNF170,0.619230769230769,SWT1,0.596153846153846,PPP3R1,0.516153846153846,GOLGA8B,0.612307692307692
446,PLIN3,0.617692307692308,DDX60,0.596153846153846,TRIB1,0.516153846153846,BBS2,0.611538461538462
447,ITGA9,0.616923076923077,FGGY,0.595384615384615,INPP5K,0.516153846153846,CCNH,0.608461538461538
448,C11orf87,0.616923076923077,NCALD,0.595384615384615,BACE1,0.515384615384615,C12orf5,0.608461538461538
449,SNTG1,0.616923076923077,CTC-786C10.1,0.594615384615385,CABP2,0.515061754175353,TMCC3,0.608461538461538
450,OSR2,0.616186114891701,RPL34,0.593846153846154,PDHB,0.514615384615385,TP53INP2,0.607692307692308
451,TMEM151A,0.615384615384615,MND1,0.593846153846154,AZIN1,0.513846153846154,TOR3A,0.606153846153846
452,OXSM,0.615384615384615,EBPL,0.593846153846154,ZBED6CL,0.513076923076923,TCEAL5,0.606153846153846
453,CCDC3,0.613846153846154,MAN2A1,0.592307692307692,UBE2H,0.513076923076923,CHRD,0.605384615384615
454,PTPRT,0.613846153846154,PCDHB2,0.592307692307692,PTPN13,0.512307692307692,TMEM86A,0.605384615384615
455,KCNH5,0.613076923076923,TFAP4,0.591538461538462,ASAP1,0.512307692307692,FAM13B,0.604615384615385
456,CAND2,0.613076923076923,PARP4,0.587692307692308,TMEM183A,0.510769230769231,HAGH,0.604615384615385
457,CYP39A1,0.613076923076923,MIPEP,0.587692307692308,PROSER2,0.509230769230769,SYNRG,0.604615384615385
458,PVR,0.613076923076923,LPP,0.586923076923077,ACTR1B,0.509230769230769,ASAP2,0.602307692307692
459,COLEC12,0.612307692307692,MANEA,0.585384615384615,ARHGAP44,0.508461538461539,MAPK14,0.602307692307692
460,TMEM196,0.612307692307692,HIVEP3,0.584615384615385,ETS2,0.506923076923077,MCF2L,0.601538461538462
461,LRRN1,0.611538461538462,ADAMTS6,0.584615384615385,PNO1,0.505384615384615,NR3C2,0.6
462,SGCD,0.610769230769231,SYPL1,0.583076923076923,MAP4,0.503846153846154,MYO6,0.599230769230769
463,FAT3,0.610769230769231,LGR4,0.582307692307692,DST,0.503076923076923,BTRC,0.598461538461538
464,TRAM2,0.610769230769231,YBEY,0.581538461538462,TLN2,0.501538461538462,UNCX,0.598461538461538
465,PTPRN,0.608461538461538,EIF3H,0.581538461538462,PITPNA,0.496153846153846,ANKS1B,0.596923076923077
466,FGF20,0.608461538461538,KLF7,0.580769230769231,EXTL3,0.495384615384615,TAOK2,0.596923076923077
467,ENTPD8,0.607345477689159,DZIP1,0.58,PRKAA2,0.492307692307692,SLC9A7,0.596923076923077
468,TMED3,0.606923076923077,UXS1,0.58,PTP4A3,0.492307692307692,H2AFV,0.596923076923077
469,EHD3,0.606153846153846,CEND1,0.578461538461538,KRT18,0.491538461538462,PLCE1,0.596153846153846
470,LRP8,0.606153846153846,SRI,0.578461538461538,ADIPOR2,0.490769230769231,BRINP1,0.596153846153846
471,FGFRL1,0.606153846153846,RAB22A,0.577692307692308,CCT5,0.489230769230769,TMEM30A,0.595384615384615
472,PIWIL4,0.605384615384615,FAHD2B,0.575384615384615,ZNF77,0.488461538461538,MED7,0.595384615384615
473,BMP4,0.605384615384615,EFNB2,0.575384615384615,VDAC1,0.488461538461538,IGSF1,0.594615384615385
474,C15orf38-AP3S2,0.605384615384615,CEBPA,0.573846153846154,TRAPPC5,0.488461538461538,ABLIM1,0.594615384615385
475,GALNT18,0.603846153846154,IL27RA,0.573076923076923,ZNF330,0.486923076923077,SLC12A6,0.594615384615385
476,ATOH8,0.603076923076923,BVES,0.572307692307692,PRKD3,0.486923076923077,TWF1,0.594615384615385
477,FAM131A,0.603076923076923,CATSPERG,0.571538461538462,FGD5,0.486923076923077,DSCAML1,0.593846153846154
478,NECAB2,0.602307692307692,SLC16A9,0.57,BRIX1,0.486923076923077,MTUS1,0.593076923076923
479,STC1,0.601538461538462,EEF1B2,0.57,SNRPC,0.485384615384615,CARD10,0.591538461538462
480,FOXF1,0.601538461538462,NGEF,0.57,CSTF3,0.485384615384615,KAT2B,0.590769230769231
481,C9orf3,0.600769230769231,HJURP,0.57,,,HIRIP3,0.590769230769231
482,ILDR2,0.6,SCPEP1,0.569230769230769,,,METTL2B,0.590769230769231
483,OPRD1,0.599230769230769,STAM,0.568461538461538,,,RP11-159G9.5,0.589230769230769
484,CALD1,0.599230769230769,RP11-383H13.1,0.568461538461538,,,SLC6A6,0.589230769230769
485,C20orf196,0.599230769230769,GLTSCR2,0.566923076923077,,,MARCH8,0.588461538461538
486,BCAR3,0.598461538461538,GRIK3,0.566923076923077,,,SHISA9,0.588461538461538
487,XYLT2,0.598461538461538,NPTX2,0.565384615384615,,,PAG1,0.586153846153846
488,S100A16,0.597692307692308,ARID5A,0.565384615384615,,,HIST1H2BE,0.585384615384615
489,GALNT10,0.597692307692308,EXOC2,0.565384615384615,,,DDX23,0.585384615384615
490,ADAMTSL1,0.597692307692308,SEC24D,0.564615384615385,,,FNBP1,0.584615384615385
491,FAM43A,0.595384615384615,PGM1,0.564615384615385,,,CHGB,0.584615384615385
492,NTRK1,0.594615384615385,PLXND1,0.564615384615385,,,SHANK1,0.583846153846154
493,REXO2,0.594615384615385,WDFY4,0.564615384615385,,,TMEM117,0.583846153846154
494,MKX,0.594615384615385,MC5R,0.563392182596414,,,HS3ST2,0.583846153846154
495,LMCD1,0.594615384615385,RP11-830F9.6,0.562307692307692,,,ABHD17C,0.583076923076923
496,PRMT3,0.594615384615385,FRYL,0.559230769230769,,,LBX1,0.582564848422128
497,SPRY2,0.594615384615385,MYD88,0.558461538461538,,,EXOC6B,0.58
498,FZD6,0.593846153846154,METTL9,0.556153846153846,,,RAB9B,0.58
499,LRTM1,0.593078878254205,MCM2,0.555384615384615,,,SAP130,0.58
500,CAPN2,0.593076923076923,RPGRIP1L,0.553076923076923,,,RPRD2,0.578461538461538
501,CSF1,0.593076923076923,ZNF277,0.553076923076923,,,QSER1,0.578461538461538
502,FBLN1,0.592307692307692,GLRX3,0.552307692307692,,,ATXN1,0.577692307692308
503,NXN,0.591538461538462,ANXA1,0.552307692307692,,,KCNIP4,0.577692307692308
504,RASSF3,0.591538461538462,FREM1,0.551538461538462,,,SETMAR,0.576923076923077
505,DLG1,0.590769230769231,STX8,0.55,,,NDN,0.576923076923077
506,CHST11,0.59,STAC,0.547692307692308,,,GNAQ,0.576153846153846
507,TVP23B,0.589230769230769,NIPA2,0.546153846153846,,,TMEM240,0.575384615384615
508,AMPD3,0.589230769230769,NELFCD,0.546153846153846,,,GLTPD1,0.575384615384615
509,XBP1,0.588461538461538,PTCH1,0.545384615384615,,,PGBD4,0.574615384615385
510,MRVI1,0.588461538461538,DERA,0.544615384615385,,,CELSR2,0.574615384615385
511,PAPSS1,0.587692307692308,SMYD2,0.543076923076923,,,ANKRD12,0.573846153846154
512,PITPNM2,0.587692307692308,OMD,0.543076923076923,,,TMUB2,0.573076923076923
513,ADAM12,0.587692307692308,EIF2A,0.543076923076923,,,BHLHE22,0.573076923076923
514,C1orf74,0.586923076923077,PGAM2,0.543076923076923,,,RGS7,0.573076923076923
515,UST,0.586923076923077,MST4,0.541538461538462,,,GNG2,0.573076923076923
516,ARHGAP32,0.586153846153846,MYO7B,0.540488565489527,,,PAPPA,0.572307692307692
517,NGLY1,0.585384615384615,MIIP,0.54,,,PARP16,0.571538461538462
518,CADM1,0.584615384615385,DBF4,0.54,,,DTNA,0.571538461538462
519,GLCE,0.584615384615385,COMMD10,0.54,,,RAB12,0.571538461538462
520,TNFRSF11B,0.583846153846154,XRN2,0.538461538461539,,,EPHA6,0.57
521,PCGF5,0.583076923076923,GNAS,0.537692307692308,,,PXMP4,0.569230769230769
522,PYGL,0.582307692307692,RPL19,0.537692307692308,,,RAD52,0.568461538461538
523,AC010441.1,0.582307692307692,KRT19,0.537692307692308,,,ATXN7L1,0.568461538461538
524,LACTBL1,0.582274683928305,PSME1,0.537692307692308,,,DLG5,0.567692307692308
525,S100A13,0.580769230769231,LTB4R,0.536923076923077,,,CLK3,0.566923076923077
526,FCGRT,0.580769230769231,IGFBP6,0.536153846153846,,,HECTD4,0.566923076923077
527,CDC34,0.579230769230769,KLF6,0.535384615384615,,,KIAA0232,0.565384615384615
528,NPNT,0.578461538461538,BCL6,0.535384615384615,,,NPRL2,0.565384615384615
529,PTPRH,0.577692307692308,KIRREL,0.535384615384615,,,FAM185A,0.564615384615385
530,GSS,0.577692307692308,CSNK1E,0.534615384615385,,,CCND2,0.564615384615385
531,TAF1D,0.576923076923077,ATG10,0.533846153846154,,,MLLT4,0.564615384615385
532,ARAP2,0.576923076923077,FAM198A,0.533076923076923,,,THAP7,0.563076923076923
533,XXYLT1,0.576153846153846,NEO1,0.532307692307692,,,RASSF4,0.562307692307692
534,RERG,0.575384615384615,DTWD1,0.532307692307692,,,NSG1,0.562307692307692
535,ONECUT2,0.575384615384615,SSBP2,0.531538461538462,,,SLFN13,0.558461538461538
536,PERP,0.574615384615385,OXSR1,0.531538461538462,,,C2orf69,0.558461538461538
537,ENPP6,0.574615384615385,SERP2,0.530769230769231,,,NCKAP1,0.556923076923077
538,TSPAN3,0.573846153846154,HIVEP2,0.530769230769231,,,SPAST,0.556153846153846
539,ZCCHC24,0.573076923076923,MRPS12,0.53,,,KIAA1468,0.556153846153846
540,MT3,0.573076923076923,ATP1B3,0.53,,,PRDM2,0.556153846153846
541,SERPIND1,0.57264075467734,NCAPG,0.53,,,TRIM24,0.555384615384615
542,MDP1,0.572307692307692,SORBS3,0.529230769230769,,,DNM3,0.555384615384615
543,RUNX2,0.570769230769231,NGFR,0.529230769230769,,,KLHL36,0.552307692307692
544,PIGU,0.570769230769231,CPM,0.528461538461539,,,CTD-2116N17.1,0.552307692307692
545,DOCK1,0.57,DOCK11,0.527692307692308,,,RPRD1A,0.551538461538462
546,LRRTM1,0.568461538461538,NTAN1,0.527692307692308,,,CGGBP1,0.550769230769231
547,LINGO1,0.568461538461538,UCHL1,0.526923076923077,,,MSI1,0.55
548,GPX8,0.567692307692308,PCNT,0.526153846153846,,,CITED2,0.55
549,ALDH1L1,0.566923076923077,SRL,0.526153846153846,,,HOXC13,0.549934473384021
550,SLC7A8,0.566153846153846,SIVA1,0.526153846153846,,,PDE4D,0.549230769230769
551,CCDC80,0.565384615384615,RPL21,0.525384615384615,,,RAPGEF1,0.548461538461538
552,SLIT2,0.564615384615385,RAB33A,0.525384615384615,,,STX1B,0.548461538461538
553,PRUNE2,0.564615384615385,ABCB4,0.524615384615385,,,CACNA1C,0.548461538461538
554,SLC7A11,0.563846153846154,HELB,0.523846153846154,,,FAM21C,0.548461538461538
555,NYNRIN,0.563846153846154,NDUFS5,0.523846153846154,,,NCOA4,0.546923076923077
556,KIF7,0.563846153846154,KRBOX1,0.523076923076923,,,CRY2,0.546923076923077
557,VGLL4,0.563846153846154,DPF3,0.523076923076923,,,GPM6A,0.546153846153846
558,KLF15,0.563846153846154,ZC3H12C,0.523076923076923,,,OPA1,0.545384615384615
559,HOXD11,0.563492891509779,BUB1,0.523076923076923,,,CRMP1,0.545384615384615
560,THSD1,0.56,SPOPL,0.523076923076923,,,SCRT2,0.545384615384615
561,FRMD6,0.559230769230769,GAB1,0.520769230769231,,,FAM110B,0.543846153846154
562,PRRX1,0.559230769230769,PTPLA,0.52,,,C14orf37,0.543076923076923
563,TMEM100,0.559230769230769,SOX13,0.519230769230769,,,C8orf48,0.543076923076923
564,TGFBI,0.558461538461538,ADAMTS15,0.518461538461538,,,LMBRD2,0.542307692307692
565,YIF1B,0.558461538461538,FAM155A,0.518461538461538,,,TEX14,0.542307692307692
566,JAM3,0.558461538461538,C12orf29,0.517692307692308,,,GPSM1,0.541538461538462
567,EPHA3,0.558461538461538,ATOH1,0.517576438347447,,,KIAA1211,0.540769230769231
568,TMEM165,0.557692307692308,STK10,0.516923076923077,,,LOH12CR2,0.54
569,CDPF1,0.557692307692308,MRPS22,0.516923076923077,,,KCNIP2,0.54
570,TNFRSF21,0.556923076923077,OGN,0.516153846153846,,,ABL1,0.538461538461539
571,FAM172A,0.556153846153846,LZTS3,0.514615384615385,,,GPR52,0.538461538461539
572,TSPAN8,0.555384615384615,YWHAZ,0.513846153846154,,,PDK2,0.538461538461539
573,TMED2,0.555384615384615,PABPC1,0.513846153846154,,,NRF1,0.537692307692308
574,PLAT,0.554615384615385,MTCH1,0.513076923076923,,,DEF8,0.536923076923077
575,GPR124,0.554615384615385,C1QL1,0.513076923076923,,,MARK4,0.536153846153846
576,ETV5,0.554615384615385,C1orf109,0.513076923076923,,,RC3H1,0.536153846153846
577,GAREM,0.553076923076923,GDAP1L1,0.512307692307692,,,TTC3,0.536153846153846
578,SMIM4,0.550769230769231,RPS5,0.510769230769231,,,PURB,0.535384615384615
579,NOG,0.550769230769231,C7orf31,0.509230769230769,,,EEFSEC,0.533846153846154
580,ZMAT3,0.55,SPATA2L,0.508461538461539,,,RUSC2,0.533846153846154
581,HMCN1,0.549230769230769,PUS1,0.508461538461539,,,SDC3,0.533846153846154
582,FGFR1,0.549230769230769,ZNF829,0.507692307692308,,,SLC9A6,0.533076923076923
583,MBP,0.549230769230769,MED10,0.506923076923077,,,RIC8B,0.532307692307692
584,NUDT2,0.549230769230769,PPP1R17,0.506923076923077,,,HERC1,0.532307692307692
585,PLEKHA7,0.548461538461538,CEBPB,0.506923076923077,,,C4orf21,0.530769230769231
586,CYBA,0.547692307692308,CCNB1,0.506153846153846,,,SLFN5,0.53
587,ASTN1,0.547692307692308,TRIB3,0.505384615384615,,,PIK3C3,0.529230769230769
588,SLC6A1,0.547692307692308,FARP2,0.505384615384615,,,GAB2,0.529230769230769
589,ARL6IP4,0.546923076923077,RFTN2,0.504615384615385,,,DROSHA,0.528461538461539
590,GABRE,0.546153846153846,PSRC1,0.504615384615385,,,BCAS3,0.528461538461539
591,DEFA5,0.544538792347756,THEMIS2,0.504615384615385,,,CEP120,0.528461538461539
592,RORB,0.543846153846154,RAP1GAP2,0.503076923076923,,,ATP9A,0.528461538461539
593,GNAI2,0.543846153846154,MS4A4A,0.502307692307692,,,FRS2,0.527692307692308
594,CAMK2G,0.543846153846154,BBX,0.501538461538462,,,KIF1B,0.526153846153846
595,SGSM1,0.543846153846154,ECM2,0.501538461538462,,,MYO5A,0.526153846153846
596,RSPO1,0.543284497003513,PPFIBP1,0.500769230769231,,,PITHD1,0.525384615384615
597,C21orf33,0.543076923076923,DCN,0.499230769230769,,,TMEM130,0.525384615384615
598,SPATA18,0.543076923076923,PCYOX1L,0.499230769230769,,,RALBP1,0.523846153846154
599,PRSS56,0.542684570207996,ZNF395,0.499230769230769,,,AL117190.2,0.523556025983343
600,MARCH11,0.542307692307692,PLEKHG3,0.498461538461538,,,CADM4,0.523076923076923
601,TRIQK,0.542307692307692,GNB2,0.498461538461538,,,IDS,0.523076923076923
602,MRPL52,0.542307692307692,GPX7,0.497692307692308,,,SLC8A3,0.522307692307692
603,NPFFR1,0.541538461538462,THG1L,0.496923076923077,,,SIM1,0.521940108468641
604,CD44,0.541538461538462,LRRK1,0.496153846153846,,,ATP6V1D,0.521538461538462
605,CCDC88C,0.541538461538462,ING5,0.495384615384615,,,ARID2,0.521538461538462
606,TMEM9,0.540769230769231,RPL7A,0.494615384615385,,,RFXAP,0.520769230769231
607,CCL3,0.540769230769231,HSPE1,0.492307692307692,,,DLX5,0.520769230769231
608,PAQR8,0.540769230769231,RPS8,0.492307692307692,,,CUX2,0.516923076923077
609,SLC35F1,0.54,ITPA,0.492307692307692,,,PARD3,0.516923076923077
610,SCARA5,0.539772363071322,PRDM8,0.491538461538462,,,KIAA1549,0.516923076923077
611,AIP,0.539230769230769,ERF,0.490769230769231,,,CHST12,0.516923076923077
612,NIPSNAP3A,0.539230769230769,EHD1,0.489230769230769,,,TRIM39,0.515384615384615
613,EML6,0.539230769230769,METTL1,0.489230769230769,,,ACHE,0.515384615384615
614,AC024592.12,0.538461538461539,MMP16,0.488461538461538,,,NOVA1,0.514615384615385
615,SLC4A4,0.538461538461539,LNX2,0.488461538461538,,,SNX10,0.514615384615385
616,VIT,0.538180429266796,PTGDS,0.486923076923077,,,ARHGEF10L,0.513076923076923
617,IFI27,0.537692307692308,FMNL3,0.486153846153846,,,LRIG2,0.513076923076923
618,RNF150,0.536923076923077,,,,,UBAP1L,0.512307692307692
619,FNDC3B,0.536923076923077,,,,,CCDC97,0.512307692307692
620,CBLN2,0.535384615384615,,,,,MAPK8IP1,0.511538461538461
621,GCDH,0.535384615384615,,,,,KLHL22,0.511538461538461
622,PCDH8,0.535384615384615,,,,,PRPSAP1,0.511538461538461
623,CTNNAL1,0.534615384615385,,,,,PLXNA1,0.509230769230769
624,SKP2,0.534615384615385,,,,,RRAS2,0.508461538461539
625,STX1A,0.534615384615385,,,,,TNRC18,0.508461538461539
626,EFHD2,0.534615384615385,,,,,SAMD14,0.506923076923077
627,TRIM5,0.533076923076923,,,,,EPG5,0.506923076923077
628,OBFC1,0.533076923076923,,,,,GPR27,0.506153846153846
629,C19orf81,0.533076923076923,,,,,PGS1,0.505384615384615
630,DERL1,0.532307692307692,,,,,C12orf49,0.503846153846154
631,LAMB1,0.531538461538462,,,,,SEMA3D,0.503846153846154
632,TMEM45A,0.531538461538462,,,,,C14orf132,0.503076923076923
633,SCARF2,0.531538461538462,,,,,PPP1R12B,0.502307692307692
634,LGI2,0.530769230769231,,,,,SLC25A51,0.502307692307692
635,S100A4,0.530769230769231,,,,,APAF1,0.502307692307692
636,MEST,0.53,,,,,TNRC6C,0.502307692307692
637,C8orf56,0.53,,,,,SPOCK2,0.501538461538462
638,LEPRE1,0.529230769230769,,,,,SLC11A2,0.501538461538462
639,TCIRG1,0.528461538461539,,,,,TRIM45,0.501538461538462
640,TRABD2A,0.528461538461539,,,,,MAP3K2,0.500769230769231
641,THSD7A,0.526923076923077,,,,,CTNNBIP1,0.500769230769231
642,PEX11A,0.526923076923077,,,,,FER,0.500769230769231
643,PRKG1,0.526923076923077,,,,,IGF1R,0.499230769230769
644,FUT5,0.526153846153846,,,,,DTX4,0.499230769230769
645,HSPB1,0.525384615384615,,,,,CCDC171,0.498461538461538
646,CDC42EP1,0.524615384615385,,,,,ITSN1,0.498461538461538
647,COTL1,0.523846153846154,,,,,OSBPL11,0.498461538461538
648,MFAP4,0.523846153846154,,,,,AMOT,0.497692307692308
649,GPR19,0.523076923076923,,,,,ATP6AP2,0.496923076923077
650,HOMEZ,0.522307692307692,,,,,SYT16,0.496153846153846
651,CYB561,0.522307692307692,,,,,C2orf49,0.496153846153846
652,CRLS1,0.521538461538462,,,,,ATP6V0E2,0.496153846153846
653,ST8SIA3,0.52,,,,,ANKFY1,0.495384615384615
654,DNMBP,0.519230769230769,,,,,ELMO1,0.495384615384615
655,GCNT1,0.518461538461538,,,,,DOCK3,0.495384615384615
656,DNAJC10,0.518461538461538,,,,,RIMS4,0.493846153846154
657,NACC2,0.517692307692308,,,,,SMG8,0.493846153846154
658,UBE2E2,0.517692307692308,,,,,NAB1,0.492307692307692
659,DAD1,0.516153846153846,,,,,BACH1,0.492307692307692
660,EEPD1,0.515384615384615,,,,,RAB6B,0.491538461538462
661,FBXO32,0.515384615384615,,,,,DCLK1,0.491538461538462
662,EVI2A,0.514615384615385,,,,,TBCCD1,0.491538461538462
663,BIRC3,0.513846153846154,,,,,MACF1,0.490769230769231
664,CAST,0.513076923076923,,,,,PXK,0.489230769230769
665,KIAA1199,0.513076923076923,,,,,SYCP2,0.489230769230769
666,CTSH,0.513076923076923,,,,,CYTH3,0.486153846153846
667,NPTN,0.512307692307692,,,,,PTEN,0.486153846153846
668,KCTD5,0.511538461538461,,,,,CCNT2,0.486153846153846
669,SRGAP2,0.510769230769231,,,,,,
670,DNAJC27,0.507692307692308,,,,,,
671,SEMA4F,0.506923076923077,,,,,,
672,P4HA1,0.506923076923077,,,,,,
673,COL8A2,0.506923076923077,,,,,,
674,HIBADH,0.506153846153846,,,,,,
675,CREB5,0.506153846153846,,,,,,
676,PLEKHF2,0.505384615384615,,,,,,
677,CHST8,0.504615384615385,,,,,,
678,TMEM99,0.503846153846154,,,,,,
679,BRE,0.502307692307692,,,,,,
680,ZNF503,0.502307692307692,,,,,,
681,TMEM74B,0.501538461538462,,,,,,
682,PTBP3,0.501538461538462,,,,,,
683,TLR2,0.501538461538462,,,,,,
684,S100A11,0.501538461538462,,,,,,
685,P2RX6,0.501538461538462,,,,,,
686,C9orf9,0.500769230769231,,,,,,
687,GMPR2,0.5,,,,,,
688,C5orf15,0.498461538461538,,,,,,
689,HDLBP,0.498461538461538,,,,,,
690,MYADM,0.498461538461538,,,,,,
691,SMAD3,0.496923076923077,,,,,,
692,GDE1,0.496923076923077,,,,,,
693,NFYB,0.496923076923077,,,,,,
694,AVEN,0.496153846153846,,,,,,
695,RAMP3,0.494615384615385,,,,,,
696,RGS17,0.494615384615385,,,,,,
697,ARHGAP22,0.493846153846154,,,,,,
698,TAF12,0.493846153846154,,,,,,
699,APMAP,0.493846153846154,,,,,,
700,ATG13,0.493076923076923,,,,,,
701,CD58,0.493076923076923,,,,,,
702,DSE,0.492307692307692,,,,,,
703,OSBPL5,0.491538461538462,,,,,,
704,FUT10,0.490769230769231,,,,,,
705,BRD7,0.489230769230769,,,,,,
706,PCSK9,0.489230769230769,,,,,,
707,TMEM158,0.488461538461538,,,,,,
708,PSAT1,0.487692307692308,,,,,,
709,FBN1,0.487692307692308,,,,,,
710,ZNF576,0.486153846153846,,,,,,
711,DKK4,0.485445015161448,,,,,,
712,GLT8D2,0.485384615384615,,,,,,
